# 
# Header Description:
# 
# Version: v3.1.1.2 Platform: 8.1.0 Manufacturer: asus Model: ASUS_X00HD GNSS Hardware Model Name: 
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2,CalibrationAccuracy
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2,CalibrationAccuracy
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec,CalibrationAccuracy
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec,CalibrationAccuracy
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT,CalibrationAccuracy
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT,CalibrationAccuracy
# 
# Pressure,utcTimeMillis,elapsedRealtimeNanos,PressureHpa,CalibrationAccuracy
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg,CalibrationAccuracy
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
# GameRotationVector,utcTimeMillis,elapsedRealtimeNanos,x,y,z,w
# 
Status,1774443314000,31,11,3,10,,14.90,260.0,57.0,0,1,0,
Status,1774443314000,31,12,3,9,,23.90,195.0,31.0,1,1,1,
Status,1774443314000,31,13,3,11,,17.50,324.0,26.0,0,1,0,
Status,1774443314000,31,14,3,20,,11.70,299.0,62.0,0,1,0,
Status,1774443314000,31,15,3,19,,23.60,43.0,43.0,1,1,1,
Status,1774443314000,31,16,3,5,,0.00,130.0,4.0,0,1,0,
Status,1774443314000,31,17,3,21,,0.00,260.0,21.0,0,1,0,
Status,1774443314000,31,18,3,3,,0.00,35.0,18.0,0,1,0,
Status,1774443314000,31,19,3,4,,0.00,87.0,21.0,0,1,0,
Status,1774443314000,31,20,5,8,,12.30,36.0,30.0,0,1,0,
Status,1774443314000,31,21,5,11,,21.80,327.0,75.0,1,1,1,
Status,1774443314000,31,22,5,12,,17.40,67.0,37.0,1,1,1,
Status,1774443314000,31,23,5,13,,18.10,47.0,37.0,1,1,1,
Status,1774443314000,31,24,5,22,,20.00,46.0,17.0,1,1,1,
Status,1774443314000,31,25,5,23,,18.40,278.0,40.0,0,1,0,
Status,1774443314000,31,26,5,25,,25.90,213.0,33.0,1,1,1,
Status,1774443314000,31,27,5,2,,0.00,97.0,2.0,0,1,0,
Status,1774443314000,31,28,5,5,,0.00,118.0,17.0,0,1,0,
Status,1774443314000,31,29,5,21,,0.00,99.0,26.0,0,1,1,
Status,1774443314000,31,30,2,123,,28.90,0.0,0.0,0,0,0,
Fix,GPS,45.0646276100,7.6573850600,297.793212890625,0.0,9.648001,,1774443315000,0.15,,54519580498466,6.0,,,,
Fix,FLP,45.0646275000,7.6573850000,297.793212890625,0.0,6.151,,1774443315000,,,54519580498466,6.0,,,,
Status,1774443315000,31,0,1,2,,22.10,243.0,10.0,0,1,0,
Status,1774443315000,31,1,1,7,,14.70,317.0,9.0,0,1,0,
Status,1774443315000,31,2,1,8,,20.30,293.0,29.0,1,1,1,
Status,1774443315000,31,3,1,10,,33.10,147.0,44.0,1,1,1,
Status,1774443315000,31,4,1,15,,15.00,52.0,7.0,0,1,0,
Status,1774443315000,31,5,1,16,,20.50,209.0,67.0,1,1,1,
Status,1774443315000,31,6,1,18,,19.80,54.0,35.0,1,1,1,
Status,1774443315000,31,7,1,23,,20.30,88.0,51.0,1,1,1,
Status,1774443315000,31,8,1,26,,29.80,178.0,37.0,1,1,1,
Status,1774443315000,31,9,1,27,,22.70,306.0,62.0,1,1,1,
Status,1774443315000,31,10,1,20,,0.00,30.0,2.0,0,1,0,
Status,1774443315000,31,11,3,10,,17.00,260.0,57.0,0,1,0,
Status,1774443315000,31,12,3,9,,24.40,195.0,31.0,1,1,1,
Status,1774443315000,31,13,3,11,,16.70,324.0,26.0,0,1,0,
Status,1774443315000,31,14,3,20,,11.70,299.0,62.0,0,1,0,
Status,1774443315000,31,15,3,19,,22.70,43.0,43.0,1,1,1,
Status,1774443315000,31,16,3,5,,0.00,130.0,4.0,0,1,0,
Status,1774443315000,31,17,3,21,,0.00,260.0,21.0,0,1,0,
Status,1774443315000,31,18,3,3,,0.00,35.0,18.0,0,1,0,
Status,1774443315000,31,19,3,4,,0.00,87.0,21.0,0,1,0,
Status,1774443315000,31,20,5,8,,12.30,36.0,30.0,0,1,0,
Status,1774443315000,31,21,5,11,,22.20,327.0,75.0,1,1,1,
Status,1774443315000,31,22,5,12,,15.90,67.0,37.0,1,1,1,
Status,1774443315000,31,23,5,13,,18.90,47.0,37.0,1,1,1,
Status,1774443315000,31,24,5,22,,20.10,46.0,17.0,1,1,1,
Status,1774443315000,31,25,5,23,,19.80,278.0,40.0,0,1,0,
Status,1774443315000,31,26,5,25,,25.80,213.0,33.0,1,1,1,
Status,1774443315000,31,27,5,2,,0.00,97.0,2.0,0,1,0,
Status,1774443315000,31,28,5,5,,0.00,118.0,17.0,0,1,0,
Status,1774443315000,31,29,5,21,,0.00,99.0,26.0,0,1,1,
Status,1774443315000,31,30,2,123,,29.20,0.0,0.0,0,0,0,
Fix,GPS,45.0646275800,7.6573852000,297.686767578125,0.0,9.648001,,1774443316000,0.10630146,,54520582604768,6.0,,,,
Fix,FLP,45.0646275000,7.6573850000,297.686767578125,0.0,6.151,,1774443316000,,,54520582604768,6.0,,,,
Status,1774443316000,31,0,1,2,,22.00,243.0,10.0,0,1,0,
Status,1774443316000,31,1,1,7,,14.70,317.0,9.0,0,1,0,
Status,1774443316000,31,2,1,8,,19.60,293.0,29.0,1,1,1,
Status,1774443316000,31,3,1,10,,34.00,147.0,44.0,1,1,1,
Status,1774443316000,31,4,1,15,,15.00,52.0,7.0,0,1,0,
Status,1774443316000,31,5,1,16,,19.80,209.0,67.0,1,1,1,
Status,1774443316000,31,6,1,18,,20.00,54.0,35.0,1,1,1,
Status,1774443316000,31,7,1,23,,20.90,88.0,51.0,1,1,1,
Status,1774443316000,31,8,1,26,,30.30,178.0,37.0,1,1,1,
Status,1774443316000,31,9,1,27,,23.30,306.0,62.0,1,1,1,
Status,1774443316000,31,10,1,20,,0.00,30.0,2.0,0,1,0,
Status,1774443316000,31,11,3,10,,17.00,260.0,57.0,0,1,0,
Status,1774443316000,31,12,3,9,,24.80,195.0,31.0,1,1,1,
Status,1774443316000,31,13,3,11,,17.20,324.0,26.0,0,1,0,
Status,1774443316000,31,14,3,20,,11.70,299.0,62.0,0,1,0,
Status,1774443316000,31,15,3,19,,24.00,43.0,43.0,1,1,1,
Status,1774443316000,31,16,3,5,,0.00,130.0,4.0,0,1,0,
Status,1774443316000,31,17,3,21,,0.00,260.0,21.0,0,1,0,
Status,1774443316000,31,18,3,3,,0.00,35.0,18.0,0,1,0,
Status,1774443316000,31,19,3,4,,0.00,87.0,21.0,0,1,0,
Status,1774443316000,31,20,5,8,,12.30,36.0,30.0,0,1,0,
Status,1774443316000,31,21,5,11,,22.80,327.0,75.0,1,1,1,
Status,1774443316000,31,22,5,12,,15.90,67.0,37.0,1,1,1,
Status,1774443316000,31,23,5,13,,20.30,47.0,37.0,1,1,1,
Status,1774443316000,31,24,5,22,,21.00,46.0,17.0,1,1,1,
Status,1774443316000,31,25,5,23,,19.70,278.0,40.0,0,1,0,
Status,1774443316000,31,26,5,25,,26.10,213.0,33.0,1,1,1,
Status,1774443316000,31,27,5,2,,0.00,97.0,2.0,0,1,0,
Status,1774443316000,31,28,5,5,,0.00,118.0,17.0,0,1,0,
Status,1774443316000,31,29,5,21,,0.00,99.0,26.0,0,1,1,
Status,1774443316000,31,30,2,123,,29.50,0.0,0.0,0,0,0,
Fix,GPS,45.0646275800,7.6573853300,297.5550537109375,0.0,9.648001,,1774443317000,0.09899495,,54521585593830,6.0,,,,
Fix,FLP,45.0646276000,7.6573851000,297.5550537109375,0.0,6.151,,1774443317000,,,54521585593830,6.0,,,,
Status,1774443317000,31,0,1,2,,22.10,243.0,10.0,0,1,0,
Status,1774443317000,31,1,1,7,,14.70,317.0,9.0,0,1,0,
Status,1774443317000,31,2,1,8,,21.60,293.0,29.0,1,1,1,
Status,1774443317000,31,3,1,10,,34.40,147.0,44.0,1,1,1,
Status,1774443317000,31,4,1,15,,15.00,52.0,7.0,0,1,0,
Status,1774443317000,31,5,1,16,,20.60,209.0,67.0,1,1,1,
Status,1774443317000,31,6,1,18,,20.40,54.0,35.0,1,1,1,
Status,1774443317000,31,7,1,23,,22.30,88.0,51.0,1,1,1,
Status,1774443317000,31,8,1,26,,30.80,178.0,37.0,1,1,1,
Status,1774443317000,31,9,1,27,,23.50,306.0,62.0,1,1,1,
Status,1774443317000,31,10,1,20,,0.00,30.0,2.0,0,1,0,
Status,1774443317000,31,11,3,10,,17.00,260.0,57.0,0,1,0,
Status,1774443317000,31,12,3,9,,25.50,195.0,31.0,1,1,1,
Status,1774443317000,31,13,3,11,,17.90,324.0,26.0,0,1,0,
Status,1774443317000,31,14,3,20,,11.70,299.0,62.0,0,1,0,
Status,1774443317000,31,15,3,19,,24.40,43.0,43.0,1,1,1,
Status,1774443317000,31,16,3,5,,0.00,130.0,4.0,0,1,0,
Status,1774443317000,31,17,3,21,,0.00,260.0,21.0,0,1,0,
Status,1774443317000,31,18,3,3,,0.00,35.0,18.0,0,1,0,
Status,1774443317000,31,19,3,4,,0.00,87.0,21.0,0,1,0,
Status,1774443317000,31,20,5,8,,14.40,36.0,30.0,0,1,0,
Status,1774443317000,31,21,5,11,,22.90,327.0,75.0,1,1,1,
Status,1774443317000,31,22,5,12,,18.10,67.0,37.0,1,1,1,
Status,1774443317000,31,23,5,13,,20.10,47.0,37.0,1,1,1,
Status,1774443317000,31,24,5,22,,21.00,46.0,17.0,1,1,1,
Status,1774443317000,31,25,5,23,,20.80,278.0,40.0,0,1,0,
Status,1774443317000,31,26,5,25,,26.80,213.0,33.0,1,1,1,
Status,1774443317000,31,27,5,2,,0.00,97.0,2.0,0,1,0,
Status,1774443317000,31,28,5,5,,0.00,118.0,17.0,0,1,0,
Status,1774443317000,31,29,5,21,,0.00,99.0,26.0,0,1,1,
Status,1774443317000,31,30,2,123,,30.20,0.0,0.0,0,0,0,
Fix,GPS,45.0646275300,7.6573853100,297.49383544921875,0.0,9.648001,,1774443318000,0.09899495,,54522578335652,6.0,,,,
Fix,FLP,45.0646275000,7.6573852000,297.49383544921875,0.0,6.151,,1774443318000,,,54522578335652,6.0,,,,
Fix,NLP,45.0650420000,7.6574176000,311.70001220703125,,39.4,,1774443318514,,,54522714482267,9.800018,,,,
Status,1774443318000,31,0,1,2,,22.50,243.0,10.0,0,1,0,
Status,1774443318000,31,1,1,7,,14.70,317.0,9.0,0,1,0,
Status,1774443318000,31,2,1,8,,21.10,293.0,29.0,1,1,1,
Status,1774443318000,31,3,1,10,,33.80,147.0,44.0,1,1,1,
Status,1774443318000,31,4,1,15,,15.00,52.0,7.0,0,1,0,
Status,1774443318000,31,5,1,16,,19.90,209.0,67.0,1,1,1,
Status,1774443318000,31,6,1,18,,20.70,54.0,35.0,1,1,1,
Status,1774443318000,31,7,1,23,,21.70,88.0,51.0,1,1,1,
Status,1774443318000,31,8,1,26,,29.80,178.0,37.0,1,1,1,
Status,1774443318000,31,9,1,27,,23.00,306.0,62.0,1,1,1,
Status,1774443318000,31,10,1,20,,0.00,30.0,2.0,0,1,0,
Status,1774443318000,31,11,3,10,,17.00,260.0,57.0,0,1,0,
Status,1774443318000,31,12,3,9,,25.80,195.0,31.0,1,1,1,
Status,1774443318000,31,13,3,11,,17.70,324.0,26.0,0,1,0,
Status,1774443318000,31,14,3,20,,11.30,299.0,62.0,0,1,0,
Status,1774443318000,31,15,3,19,,24.40,43.0,43.0,1,1,1,
Status,1774443318000,31,16,3,5,,0.00,130.0,4.0,0,1,0,
Status,1774443318000,31,17,3,21,,0.00,260.0,21.0,0,1,0,
Status,1774443318000,31,18,3,3,,0.00,35.0,18.0,0,1,0,
Status,1774443318000,31,19,3,4,,0.00,87.0,21.0,0,1,0,
Status,1774443318000,31,20,5,8,,14.40,36.0,30.0,0,1,0,
Status,1774443318000,31,21,5,11,,23.00,327.0,75.0,1,1,1,
Status,1774443318000,31,22,5,12,,18.10,67.0,37.0,1,1,1,
Status,1774443318000,31,23,5,13,,20.00,47.0,37.0,1,1,1,
Status,1774443318000,31,24,5,22,,20.70,46.0,17.0,1,1,1,
Status,1774443318000,31,25,5,23,,18.70,278.0,40.0,0,1,0,
Status,1774443318000,31,26,5,25,,26.00,213.0,33.0,1,1,1,
Status,1774443318000,31,27,5,2,,0.00,97.0,2.0,0,1,0,
Status,1774443318000,31,28,5,5,,0.00,118.0,17.0,0,1,0,
Status,1774443318000,31,29,5,21,,0.00,99.0,26.0,0,1,1,
Status,1774443318000,31,30,2,123,,30.10,0.0,0.0,0,0,0,
Fix,GPS,45.0646284800,7.6573853100,299.04168701171875,0.0,9.648001,,1774443319000,0.09899495,,54523584642215,6.0,,,,
Fix,FLP,45.0646278000,7.6573852000,299.04168701171875,0.0,6.151,,1774443319000,,,54523584642215,6.0,,,,
Status,1774443319000,31,0,1,2,,23.20,243.0,10.0,0,1,0,
Status,1774443319000,31,1,1,7,,14.70,317.0,9.0,0,1,0,
Status,1774443319000,31,2,1,8,,22.70,293.0,29.0,1,1,1,
Status,1774443319000,31,3,1,10,,34.60,147.0,44.0,1,1,1,
Status,1774443319000,31,4,1,15,,12.00,52.0,7.0,0,1,0,
Status,1774443319000,31,5,1,16,,19.70,209.0,67.0,1,1,1,
Status,1774443319000,31,6,1,18,,22.90,54.0,35.0,1,1,1,
Status,1774443319000,31,7,1,23,,22.60,88.0,51.0,1,1,1,
Status,1774443319000,31,8,1,26,,30.60,178.0,37.0,1,1,1,
Status,1774443319000,31,9,1,27,,24.00,306.0,62.0,1,1,1,
Status,1774443319000,31,10,1,20,,0.00,30.0,2.0,0,1,0,
Status,1774443319000,31,11,3,10,,14.40,260.0,57.0,0,1,0,
Status,1774443319000,31,12,3,9,,26.00,195.0,31.0,1,1,1,
Status,1774443319000,31,13,3,11,,18.80,324.0,26.0,0,1,0,
Status,1774443319000,31,14,3,20,,11.30,299.0,62.0,0,1,0,
Status,1774443319000,31,15,3,19,,24.90,43.0,43.0,1,1,1,
Status,1774443319000,31,16,3,5,,0.00,130.0,4.0,0,1,0,
Status,1774443319000,31,17,3,21,,0.00,260.0,21.0,0,1,0,
Status,1774443319000,31,18,3,3,,0.00,35.0,18.0,0,1,0,
Status,1774443319000,31,19,3,4,,0.00,87.0,21.0,0,1,0,
Status,1774443319000,31,20,5,8,,14.40,36.0,30.0,0,1,0,
Status,1774443319000,31,21,5,11,,23.80,327.0,75.0,1,1,1,
Status,1774443319000,31,22,5,12,,18.10,67.0,37.0,1,1,1,
Status,1774443319000,31,23,5,13,,21.30,47.0,37.0,1,1,1,
Status,1774443319000,31,24,5,22,,20.50,46.0,17.0,1,1,1,
Status,1774443319000,31,25,5,23,,20.70,278.0,40.0,0,1,0,
Status,1774443319000,31,26,5,25,,27.30,213.0,33.0,1,1,1,
Status,1774443319000,31,27,5,2,,0.00,97.0,2.0,0,1,0,
Status,1774443319000,31,28,5,5,,0.00,118.0,17.0,0,1,0,
Status,1774443319000,31,29,5,21,,0.00,99.0,26.0,0,1,1,
Status,1774443319000,31,30,2,123,,30.80,0.0,0.0,0,0,0,
Fix,GPS,45.0646284900,7.6573853900,298.561767578125,0.0,9.648001,,1774443320000,0.09899495,,54524578302318,6.0,,,,
Fix,FLP,45.0646280000,7.6573853000,298.561767578125,0.0,6.151,,1774443320000,,,54524578302318,6.0,,,,
Status,1774443320000,31,0,1,2,,23.60,243.0,10.0,0,1,0,
Status,1774443320000,31,1,1,8,,22.10,293.0,29.0,1,1,1,
Status,1774443320000,31,2,1,10,,34.70,147.0,44.0,1,1,1,
Status,1774443320000,31,3,1,15,,12.00,52.0,7.0,0,1,0,
Status,1774443320000,31,4,1,16,,20.50,209.0,67.0,1,1,1,
Status,1774443320000,31,5,1,18,,22.50,54.0,35.0,1,1,1,
Status,1774443320000,31,6,1,23,,22.90,88.0,51.0,1,1,1,
Status,1774443320000,31,7,1,26,,30.90,178.0,37.0,1,1,1,
Status,1774443320000,31,8,1,27,,23.20,306.0,62.0,1,1,1,
Status,1774443320000,31,9,1,7,,0.00,317.0,9.0,0,1,0,
Status,1774443320000,31,10,1,20,,0.00,30.0,2.0,0,1,0,
Status,1774443320000,31,11,3,10,,18.70,260.0,57.0,0,1,0,
Status,1774443320000,31,12,3,9,,26.10,195.0,31.0,1,1,1,
Status,1774443320000,31,13,3,11,,21.10,324.0,26.0,0,1,0,
Status,1774443320000,31,14,3,20,,11.30,299.0,62.0,0,1,0,
Status,1774443320000,31,15,3,19,,25.50,43.0,43.0,1,1,1,
Status,1774443320000,31,16,3,5,,0.00,130.0,4.0,0,1,0,
Status,1774443320000,31,17,3,21,,0.00,260.0,21.0,0,1,0,
Status,1774443320000,31,18,3,3,,0.00,35.0,18.0,0,1,0,
Status,1774443320000,31,19,3,4,,0.00,87.0,21.0,0,1,0,
Status,1774443320000,31,20,5,8,,14.80,36.0,30.0,0,1,0,
Status,1774443320000,31,21,5,11,,23.70,327.0,75.0,1,1,1,
Status,1774443320000,31,22,5,12,,15.00,67.0,37.0,1,1,1,
Status,1774443320000,31,23,5,13,,20.20,47.0,37.0,1,1,1,
Status,1774443320000,31,24,5,22,,19.80,46.0,17.0,1,1,1,
Status,1774443320000,31,25,5,23,,19.70,278.0,40.0,0,1,0,
Status,1774443320000,31,26,5,25,,27.00,213.0,33.0,1,1,1,
Status,1774443320000,31,27,5,2,,0.00,97.0,2.0,0,1,0,
Status,1774443320000,31,28,5,5,,0.00,118.0,17.0,0,1,0,
Status,1774443320000,31,29,5,21,,0.00,99.0,26.0,0,1,1,
Status,1774443320000,31,30,2,123,,30.80,0.0,0.0,0,0,0,
Fix,GPS,45.0646284800,7.6573854500,298.20745849609375,0.0,9.648001,,1774443321000,0.092195444,,54525580546589,6.0,,,,
Fix,FLP,45.0646281000,7.6573853000,298.20745849609375,0.0,6.151,,1774443321000,,,54525580546589,6.0,,,,
Status,1774443321000,31,0,1,2,,22.90,243.0,10.0,0,1,0,
Status,1774443321000,31,1,1,8,,22.30,293.0,29.0,1,1,1,
Status,1774443321000,31,2,1,10,,32.80,147.0,44.0,1,1,1,
Status,1774443321000,31,3,1,15,,12.00,52.0,7.0,0,1,0,
Status,1774443321000,31,4,1,16,,19.30,209.0,67.0,1,1,1,
Status,1774443321000,31,5,1,18,,19.50,54.0,35.0,1,1,1,
Status,1774443321000,31,6,1,23,,20.80,88.0,51.0,1,1,1,
Status,1774443321000,31,7,1,26,,29.30,178.0,37.0,1,1,1,
Status,1774443321000,31,8,1,27,,22.10,306.0,62.0,1,1,1,
Status,1774443321000,31,9,1,7,,0.00,317.0,9.0,0,1,0,
Status,1774443321000,31,10,1,20,,0.00,30.0,2.0,0,1,0,
Status,1774443321000,31,11,3,10,,18.70,260.0,57.0,0,1,0,
Status,1774443321000,31,12,3,9,,25.30,195.0,31.0,1,1,1,
Status,1774443321000,31,13,3,11,,19.90,324.0,26.0,0,1,0,
Status,1774443321000,31,14,3,20,,11.30,299.0,62.0,0,1,0,
Status,1774443321000,31,15,3,19,,23.40,43.0,43.0,1,1,1,
Status,1774443321000,31,16,3,5,,0.00,130.0,4.0,0,1,0,
Status,1774443321000,31,17,3,21,,0.00,260.0,21.0,0,1,0,
Status,1774443321000,31,18,3,3,,0.00,35.0,18.0,0,1,0,
Status,1774443321000,31,19,3,4,,0.00,87.0,21.0,0,1,0,
Status,1774443321000,31,20,5,8,,14.80,36.0,30.0,0,1,0,
Status,1774443321000,31,21,5,11,,22.50,327.0,75.0,1,1,1,
Status,1774443321000,31,22,5,12,,15.00,67.0,37.0,1,1,1,
Status,1774443321000,31,23,5,13,,17.70,47.0,37.0,1,1,1,
Status,1774443321000,31,24,5,22,,17.00,46.0,17.0,1,1,1,
Status,1774443321000,31,25,5,23,,19.60,278.0,40.0,0,1,0,
Status,1774443321000,31,26,5,25,,26.10,213.0,33.0,1,1,1,
Status,1774443321000,31,27,5,2,,0.00,97.0,2.0,0,1,0,
Status,1774443321000,31,28,5,5,,0.00,118.0,17.0,0,1,0,
Status,1774443321000,31,29,5,21,,0.00,99.0,26.0,0,1,1,
Status,1774443321000,31,30,2,123,,29.30,0.0,0.0,0,0,0,
Fix,GPS,45.0646284600,7.6573855500,298.05810546875,0.0,9.648001,,1774443322000,0.12806249,,54526584714036,6.0,,,,
Fix,FLP,45.0646282000,7.6573854000,298.05810546875,0.0,6.151,,1774443322000,,,54526584714036,6.0,,,,
Fix,NLP,45.0650420000,7.6574176000,311.70001220703125,,39.4,,1774443318514,,,54526984344401,9.800018,,,,
Status,1774443322000,31,0,1,2,,20.60,243.0,10.0,0,1,0,
Status,1774443322000,31,1,1,8,,19.10,293.0,29.0,1,1,1,
Status,1774443322000,31,2,1,10,,31.70,147.0,44.0,1,1,1,
Status,1774443322000,31,3,1,15,,12.00,52.0,7.0,0,1,0,
Status,1774443322000,31,4,1,16,,19.60,209.0,67.0,1,1,1,
Status,1774443322000,31,5,1,18,,18.50,54.0,35.0,1,1,1,
Status,1774443322000,31,6,1,23,,19.70,88.0,51.0,1,1,1,
Status,1774443322000,31,7,1,26,,28.70,178.0,37.0,1,1,1,
Status,1774443322000,31,8,1,27,,20.20,306.0,62.0,1,1,1,
Status,1774443322000,31,9,1,7,,0.00,317.0,9.0,0,1,0,
Status,1774443322000,31,10,1,20,,0.00,30.0,2.0,0,1,0,
Status,1774443322000,31,11,3,10,,16.30,260.0,57.0,0,1,0,
Status,1774443322000,31,12,3,9,,23.90,195.0,31.0,1,1,1,
Status,1774443322000,31,13,3,11,,19.00,324.0,26.0,0,1,0,
Status,1774443322000,31,14,3,20,,11.30,299.0,62.0,0,1,0,
Status,1774443322000,31,15,3,19,,22.10,43.0,43.0,1,1,1,
Status,1774443322000,31,16,3,5,,0.00,130.0,4.0,0,1,0,
Status,1774443322000,31,17,3,21,,0.00,260.0,21.0,0,1,0,
Status,1774443322000,31,18,3,3,,0.00,35.0,18.0,0,1,0,
Status,1774443322000,31,19,3,4,,0.00,87.0,21.0,0,1,0,
Status,1774443322000,31,20,5,8,,14.80,36.0,30.0,0,1,0,
Status,1774443322000,31,21,5,11,,21.30,327.0,75.0,1,1,1,
Status,1774443322000,31,22,5,12,,15.00,67.0,37.0,1,1,1,
Status,1774443322000,31,23,5,13,,19.10,47.0,37.0,1,1,1,
Status,1774443322000,31,24,5,22,,17.00,46.0,17.0,1,1,1,
Status,1774443322000,31,25,5,23,,19.60,278.0,40.0,0,1,0,
Status,1774443322000,31,26,5,25,,24.40,213.0,33.0,1,1,1,
Status,1774443322000,31,27,5,2,,0.00,97.0,2.0,0,1,0,
Status,1774443322000,31,28,5,5,,0.00,118.0,17.0,0,1,0,
Status,1774443322000,31,29,5,21,,0.00,99.0,26.0,0,1,1,
Status,1774443322000,31,30,2,123,,29.30,0.0,0.0,0,0,0,
Fix,GPS,45.0646284300,7.6573855400,297.95947265625,0.0,9.648001,,1774443323000,0.14212671,,54527601221796,6.0,,,,
Fix,FLP,45.0646283000,7.6573854000,297.95947265625,0.0,6.151,,1774443323000,,,54527601221796,6.0,,,,
Status,1774443323000,31,0,1,2,,22.70,243.0,10.0,0,1,0,
Status,1774443323000,31,1,1,8,,23.00,293.0,29.0,1,1,1,
Status,1774443323000,31,2,1,10,,33.50,147.0,44.0,1,1,1,
Status,1774443323000,31,3,1,15,,14.80,52.0,7.0,0,1,0,
Status,1774443323000,31,4,1,16,,19.00,209.0,67.0,1,1,1,
Status,1774443323000,31,5,1,18,,20.80,54.0,35.0,1,1,1,
Status,1774443323000,31,6,1,23,,21.40,88.0,51.0,1,1,1,
Status,1774443323000,31,7,1,26,,30.20,178.0,37.0,1,1,1,
Status,1774443323000,31,8,1,27,,22.50,306.0,62.0,1,1,1,
Status,1774443323000,31,9,1,7,,0.00,317.0,9.0,0,1,0,
Status,1774443323000,31,10,1,20,,0.00,30.0,2.0,0,1,0,
Status,1774443323000,31,11,3,10,,16.30,260.0,57.0,0,1,0,
Status,1774443323000,31,12,3,9,,25.40,195.0,31.0,1,1,1,
Status,1774443323000,31,13,3,11,,21.10,324.0,26.0,0,1,0,
Status,1774443323000,31,14,3,20,,11.30,299.0,62.0,0,1,0,
Status,1774443323000,31,15,3,19,,24.40,43.0,43.0,1,1,1,
Status,1774443323000,31,16,3,5,,0.00,130.0,4.0,0,1,0,
Status,1774443323000,31,17,3,21,,0.00,260.0,21.0,0,1,0,
Status,1774443323000,31,18,3,3,,0.00,35.0,18.0,0,1,0,
Status,1774443323000,31,19,3,4,,0.00,87.0,21.0,0,1,0,
Status,1774443323000,31,20,5,8,,14.80,36.0,30.0,0,1,0,
Status,1774443323000,31,21,5,11,,22.70,327.0,75.0,1,1,1,
Status,1774443323000,31,22,5,12,,15.00,67.0,37.0,1,1,1,
Status,1774443323000,31,23,5,13,,20.40,47.0,37.0,1,1,1,
Status,1774443323000,31,24,5,22,,17.20,46.0,17.0,1,1,1,
