utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,14,0.0,49359,67002370317410,17,28.5,-363.55645751953125,0.2483000010251999,16,0.0,0.0,1.59806246E9,,,,0,,3,-0.69,25.5,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,2,0.0,81935,142620352803917,31,23.5,524.2400512695312,0.684499979019165,16,0.0,0.0,1.57542003E9,,,,0,,1,2.99,20.0,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,5,0.0,81935,142620365650797,61,18.2,-229.4275665283203,1.0839999914169312,16,0.0,0.0,1.57542003E9,,,,0,,1,2.99,14.7,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,9,0.0,81935,142620354557439,27,24.3,578.3690795898438,0.6875,16,0.0,0.0,1.57542003E9,,,,0,,1,2.99,20.8,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,13,0.0,81935,142620363285022,16,29.9,-440.7558288574219,0.031200002878904343,16,0.0,0.0,1.57542003E9,,,,0,,1,2.99,26.4,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,14,0.0,81935,142620360621733,40,21.1,-563.8496704101562,0.8464999794960022,16,0.0,0.0,1.57542003E9,,,,0,,1,2.99,17.6,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,15,0.0,81935,142620355096915,17,28.5,-641.3234252929688,0.055799998342990875,16,0.0,0.0,1.57542003E9,,,,0,,1,2.99,25.0,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,20,0.0,81935,142620367407595,40,21.7,210.2364501953125,0.796999990940094,16,0.0,0.0,1.57542003E9,,,,0,,1,2.99,18.2,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,30,0.0,81935,142620367141428,31,23.7,112.21617889404297,0.6769999861717224,16,0.0,0.0,1.57542003E9,,,,0,,1,2.99,20.2,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,5,0.0,16399,142606302974052,12,32.0,5.2906880378723145,5.519000053405762,16,0.0,0.0,1.56109798E9,,,,0,,5,4.11,26.0,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,7,0.0,16399,142606304074793,40,21.7,-13.06828784942627,0.67249995470047,16,0.0,0.0,1.56109798E9,,,,0,,5,4.11,15.7,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,10,0.0,16399,142606305595984,73,17.5,-97.2007827758789,1.6740000247955322,16,0.0,0.0,1.56109798E9,,,,0,,5,4.11,11.5,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,19,0.0,16399,142606364473544,46,20.1,-92.09254455566406,0.7324999570846558,16,0.0,0.0,1.56109798E9,,,,0,,5,4.11,14.100000000000001,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,20,0.0,16399,142606357933705,11,33.5,439.9535217285156,0.04840000346302986,16,0.0,0.0,1.56109798E9,,,,0,,5,4.11,27.5,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,7,0.0,89103,142620355573164,27,24.4,195.38401794433594,0.5489999651908875,16,0.0,0.0,1.57542003E9,,,,0,,6,3.03,18.4,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,27,0.0,89103,142620352128523,17,28.3,-481.94482421875,0.05730000138282776,16,0.0,0.0,1.57542003E9,,,,0,,6,3.03,22.3,,,,,,
1633966602435,234700915000000,18,,-1317767119520671335,0.8525466918945312,49.59583020536229,-2.3679705896064127,16.193762283964602,162,30,0.0,89103,142620356564543,53,19.9,54.20515441894531,0.8104999661445618,16,0.0,0.0,1.57542003E9,,,,0,,6,3.03,13.899999999999999,,,,,,
1633966603435,234701915000000,18,,-1317767119520671340,0.16030311584472656,50.25378777645528,-6.636105530775126,20.08830130147119,162,14,0.0,49359,67003370318484,31,23.3,-363.7326965332031,0.9414999485015869,16,0.0,0.0,1.59806246E9,,,,0,,3,-0.64,20.3,,,,,,
1633966603435,234701915000000,18,,-1317767119520671340,0.16030311584472656,50.25378777645528,-6.636105530775126,20.08830130147119,162,2,0.0,81935,142621352802149,9,35.0,523.4166259765625,0.03960000351071358,16,0.0,0.0,1.57542003E9,,,,0,,1,3.18,31.5,,,,,,
1633966603435,234701915000000,18,,-1317767119520671340,0.16030311584472656,50.25378777645528,-6.636105530775126,20.08830130147119,162,7,0.0,81935,142621362176546,184,14.7,427.3330078125,6.609500408172607,16,0.0,0.0,1.57542003E9,,,,0,,1,3.18,11.2,,,,,,
1633966603435,234701915000000,18,,-1317767119520671340,0.16030311584472656,50.25378777645528,-6.636105530775126,20.08830130147119,162,9,0.0,81935,142621354555522,27,24.0,577.7886962890625,0.6875,16,0.0,0.0,1.57542003E9,,,,0,,1,3.18,20.5,,,,,,
1633966603435,234701915000000,18,,-1317767119520671340,0.16030311584472656,50.25378777645528,-6.636105530775126,20.08830130147119,162,13,0.0,81935,142621363286530,14,30.2,-441.1938171386719,0.030300002545118332,16,0.0,0.0,1.57542003E9,,,,0,,1,3.18,26.7,,,,,,
1633966603435,234701915000000,18,,-1317767119520671340,0.16030311584472656,50.25378777645528,-6.636105530775126,20.08830130147119,162,14,0.0,81935,142621360623565,19,27.7,-563.90283203125,0.04129999876022339,16,0.0,0.0,1.57542003E9,,,,0,,1,3.18,24.2,,,,,,
1633966603435,234701915000000,18,,-1317767119520671340,0.16030311584472656,50.25378777645528,-6.636105530775126,20.08830130147119,162,15,0.0,81935,142621355099079,19,27.9,-641.6962890625,0.06379999965429306,16,0.0,0.0,1.57542003E9,,,,0,,1,3.18,24.4,,,,,,
1633966603435,234701915000000,18,,-1317767119520671340,0.16030311584472656,50.25378777645528,-6.636105530775126,20.08830130147119,162,20,0.0,81935,142621367406687,61,18.4,211.12132263183594,1.0869998931884766,16,0.0,0.0,1.57542003E9,,,,0,,1,3.18,14.899999999999999,,,,,,
1633966603435,234701915000000,18,,-1317767119520671340,0.16030311584472656,50.25378777645528,-6.636105530775126,20.08830130147119,162,30,0.0,81935,142621367141025,70,17.0,112.29230499267578,1.1769999265670776,16,0.0,0.0,1.57542003E9,,,,0,,1,3.18,13.5,,,,,,
